CustomerID,frequency,first_date,last_date,monetary
17293,135,01-12-2011 14:37,15-09-2011 16:36,1875.11
15626,49,14-01-2011 10:10,26-09-2011 10:03,675.8
13979,54,27-09-2011 13:32,27-09-2011 13:32,869.87
16380,32,09-10-2011 15:40,09-10-2011 15:40,1780.59
15886,12,10-10-2011 14:25,10-10-2011 14:25,181.09
16753,34,12-10-2011 13:14,12-10-2011 13:14,223.92
13213,92,03-08-2011 13:06,24-05-2011 15:33,1518.43
16389,35,01-03-2011 15:47,28-09-2011 16:59,1362.27
16730,84,11-02-2011 10:40,24-01-2011 14:01,702.79
17973,15,19-10-2011 10:34,19-10-2011 10:34,337.04
14799,13,19-10-2011 16:16,19-10-2011 16:16,157.7
17764,75,12-05-2011 16:11,20-10-2011 11:03,818.82
13573,26,20-10-2011 14:33,31-03-2011 14:47,294.4
16444,86,05-09-2011 14:27,29-05-2011 11:03,638.77
14071,333,06-12-2011 12:12,28-10-2011 16:45,1307.41
12856,317,02-12-2011 10:52,31-10-2011 13:11,2162.68
16729,668,01-09-2011 16:18,30-09-2011 12:35,7076.28
16053,84,07-11-2011 11:21,09-08-2011 14:57,1511.95
12408,113,02-09-2011 10:27,29-06-2011 15:38,2842.57
14921,78,09-11-2011 13:17,22-05-2011 12:51,1316.07
16169,85,01-12-2011 15:28,31-10-2011 12:21,1822.97
15111,84,02-12-2010 11:45,10-11-2011 16:58,1567.48
17538,9,14-11-2011 12:12,14-11-2011 12:12,98.42
18034,112,18-11-2011 12:08,18-11-2011 12:22,422.88
15530,108,07-04-2011 11:16,23-06-2011 17:20,1502.35
17555,106,09-01-2011 12:31,20-11-2011 12:22,483.26
14422,222,09-12-2011 11:26,30-09-2011 10:48,4263.64
16255,274,04-01-2011 11:30,31-07-2011 12:02,2609.3
13199,120,01-12-2011 12:16,29-11-2011 14:00,9803.96
16923,696,01-09-2011 14:29,30-10-2011 11:22,6666.83
17885,64,27-11-2011 14:40,27-11-2011 14:40,190.19
17231,546,02-06-2011 18:28,27-11-2011 15:18,3127.82
15022,135,13-11-2011 14:42,28-11-2011 12:35,905.04
15414,39,02-11-2011 14:58,30-11-2011 09:50,774.9
13969,633,01-11-2011 15:34,27-10-2011 16:41,8986.69
13102,310,01-12-2011 19:24,29-07-2011 12:03,6336.29
15910,267,01-09-2011 16:59,27-01-2011 11:55,1232.18
15485,86,01-12-2010 13:23,09-11-2011 14:31,2575
14329,269,01-11-2011 09:37,28-06-2011 15:36,4928.74
15130,22,23-06-2011 10:15,23-06-2011 10:15,330.11
15984,275,01-03-2011 17:28,31-08-2011 12:11,2816.97
14381,56,18-10-2011 17:10,18-10-2011 17:10,202.68
15531,228,01-12-2011 18:43,09-11-2011 17:47,2007.44
15544,261,01-12-2011 09:16,30-11-2011 16:43,3542.51
14256,54,10-12-2010 11:44,30-03-2011 16:39,935.06
17007,53,07-07-2011 18:14,22-05-2011 11:26,877.43
17324,50,08-12-2010 12:45,22-11-2011 10:34,990.23
12708,174,01-06-2011 16:33,30-08-2011 08:15,2616.32
17708,35,05-06-2011 10:12,19-01-2011 10:09,267.08
13520,95,03-08-2011 11:23,25-07-2011 12:23,3487.75
14646,2085,01-06-2011 09:18,31-08-2011 11:31,279489.02
12720,359,03-08-2011 10:04,31-10-2011 10:05,5713.28
14527,1010,01-12-2011 08:49,31-10-2011 14:03,7738.88
16431,83,10-05-2011 14:09,15-02-2011 14:08,642.81
17716,254,04-04-2011 15:18,25-09-2011 12:02,5505.79
18116,378,03-04-2011 14:24,23-12-2010 16:06,1418.03
12447,26,10-04-2011 13:25,10-04-2011 13:25,476.49
16409,232,03-11-2011 16:45,26-01-2011 14:51,2028.88
15005,1160,02-02-2011 14:29,30-06-2011 12:12,6180.49
17179,80,13-12-2010 14:24,21-04-2011 16:37,711.79
14562,446,01-11-2011 14:35,28-11-2011 14:39,4709.22
12394,27,06-05-2011 14:01,07-10-2011 08:08,1272.48
17166,14,01-11-2011 09:46,27-05-2011 09:55,189.49
13243,58,20-05-2011 13:14,20-05-2011 13:14,600.07
17252,87,06-06-2011 16:41,15-08-2011 09:45,353.86
15700,89,19-06-2011 15:36,20-06-2011 16:53,664.03
17799,410,01-09-2011 14:42,29-06-2011 12:46,3026.08
12648,21,08-07-2011 11:55,08-07-2011 11:55,318.05
12669,102,05-04-2011 09:45,28-03-2011 10:15,1607.73
12716,69,06-12-2011 08:55,29-07-2011 13:28,1053.49
12378,219,02-08-2011 10:34,02-08-2011 10:34,4008.62
13851,81,03-08-2011 14:07,24-02-2011 17:18,2651.46
12360,129,18-10-2011 15:22,23-05-2011 09:43,2662.06
12703,22,06-10-2011 19:23,29-09-2011 17:52,274.7
12519,18,07-10-2011 09:26,07-10-2011 09:26,340.84
15012,128,01-12-2010 12:49,17-10-2011 12:22,423.04
13680,216,04-01-2011 14:12,31-10-2011 13:22,2202.31
17043,102,07-11-2011 15:33,19-10-2011 10:56,1735.18
17059,516,05-12-2010 12:35,26-05-2011 13:01,3095.04
12517,286,02-06-2011 15:13,27-09-2011 11:50,2464.89
16401,198,01-05-2011 11:58,31-07-2011 12:16,4061.24
17911,39,30-11-2011 14:52,30-11-2011 14:52,366.23
12970,151,02-12-2011 14:26,21-01-2011 14:21,452.24
12646,45,05-12-2011 10:14,21-10-2011 12:52,1346.97
14796,1165,04-03-2011 09:46,25-07-2011 13:57,7839.51
16252,21,08-12-2010 16:15,08-12-2010 16:15,-295.09
12942,75,09-12-2010 09:34,31-07-2011 14:39,683.9
16955,26,01-12-2010 13:31,14-12-2010 11:16,493.67
13815,177,14-07-2011 11:00,25-01-2011 12:16,4014.91
17180,131,12-04-2011 16:10,27-01-2011 18:08,780.38
17035,32,01-02-2011 12:27,11-02-2011 15:16,388.33
17282,94,01-08-2011 14:29,19-06-2011 10:20,1703.41
12939,47,06-10-2011 14:31,24-07-2011 12:51,11581.8
12431,240,01-12-2010 10:03,31-05-2011 11:29,6416.39
13151,75,17-02-2011 12:29,20-05-2011 12:55,1250.37
12582,22,15-04-2011 08:45,24-02-2011 11:42,511.36
12679,56,01-03-2011 12:26,18-10-2011 13:43,1058.67
17567,177,02-12-2010 15:18,21-09-2011 17:04,4012.56
14112,173,01-08-2011 12:16,30-10-2011 16:00,2774.17
15838,169,02-02-2011 07:58,28-11-2011 14:00,33350.76
15998,509,03-11-2011 12:45,22-03-2011 12:25,3084.17
15018,32,01-04-2011 09:56,07-12-2010 10:47,456.26
15572,215,05-04-2011 10:46,22-08-2011 10:44,2552.86
12354,58,21-04-2011 13:11,21-04-2011 13:11,1079.4
15376,117,01-05-2011 13:45,30-10-2011 15:04,1233.36
13883,155,05-05-2011 12:37,31-03-2011 17:17,2538.75
15596,84,03-03-2011 12:35,31-08-2011 10:55,1343.34
13908,126,05-08-2011 11:46,21-09-2011 11:49,2347.05
13235,59,11-05-2011 17:13,12-05-2011 09:48,101.17
14038,93,16-05-2011 14:05,23-05-2011 17:29,1554.48
13134,105,09-06-2011 11:37,28-09-2011 09:22,1740.63
17242,40,12-06-2011 13:04,23-08-2011 14:55,1135.04
14175,164,11-10-2011 11:55,21-06-2011 14:29,3108.06
12455,90,03-06-2011 11:33,27-09-2011 15:31,2466.86
16755,176,17-08-2011 13:14,28-01-2011 10:47,1484.63
15807,48,20-10-2011 14:09,23-09-2011 14:43,903.9
12838,123,01-12-2010 11:57,06-11-2011 12:20,683.13
17456,17,09-12-2010 15:23,09-12-2010 15:23,249.86
17618,78,04-12-2011 11:50,12-12-2010 16:05,971.58
14409,55,06-12-2010 15:03,29-09-2011 18:18,1908.25
17431,43,30-01-2011 14:36,30-01-2011 14:36,403.3
12599,62,05-08-2011 12:38,28-06-2011 13:11,1032.58
12866,26,01-03-2011 14:11,01-03-2011 14:11,559.12
13488,427,04-02-2011 08:27,30-03-2011 17:06,8910.61
13798,439,02-08-2011 15:42,30-03-2011 11:51,36351.42
14701,350,06-03-2011 11:39,29-11-2011 12:38,2486.22
17454,61,13-02-2011 13:22,31-05-2011 13:58,517.53
15810,112,02-08-2011 16:19,22-09-2011 09:38,1145.43
12949,219,01-04-2011 13:20,17-08-2011 15:11,4143.02
14700,115,03-06-2011 11:59,15-04-2011 13:16,2235.3
16644,62,11-05-2011 12:53,15-06-2011 12:39,833.78
12541,52,04-03-2011 09:32,19-06-2011 15:59,981.18
14998,75,12-04-2011 16:28,22-06-2011 17:30,429.87
18283,756,05-09-2011 12:35,30-11-2011 12:59,2094.88
15256,6,14-07-2011 11:47,14-07-2011 11:47,98.45
13895,119,04-10-2011 11:33,28-06-2011 10:17,2588.12
13116,31,14-08-2011 14:36,24-07-2011 14:33,485.19
12477,308,01-02-2011 11:09,31-08-2011 09:11,13117.01
12683,362,01-03-2011 10:31,26-08-2011 15:44,8221.09
18001,58,14-09-2011 11:21,27-11-2011 16:02,417.23
12446,58,13-10-2011 12:50,13-10-2011 12:50,1002.31
15883,49,06-11-2011 14:50,07-12-2011 17:05,396.48
12357,131,06-11-2011 16:07,06-11-2011 16:07,6207.67
16916,143,02-12-2010 13:14,16-11-2011 12:08,576.26
16204,57,16-11-2011 13:40,16-11-2011 13:40,405.71
13471,260,04-12-2011 11:45,23-10-2011 13:10,2531.58
16782,197,04-11-2011 14:03,29-11-2011 13:20,2242.25
15528,26,30-03-2011 16:14,30-03-2011 16:14,229.33
16526,15,21-06-2011 12:02,21-06-2011 12:02,290.36
15866,45,30-08-2011 14:09,30-08-2011 14:09,230.53
18205,32,03-11-2011 13:22,26-09-2011 12:02,517.36
16161,502,01-02-2011 16:03,25-11-2011 12:17,5352.97
16379,109,02-11-2011 14:04,22-09-2011 09:33,2131.9
14657,127,02-03-2011 15:15,22-11-2011 12:47,838.27
17850,312,01-12-2010 08:26,10-02-2011 14:38,5288.63
13576,130,01-07-2011 13:48,29-11-2011 15:34,6703.3
17976,65,02-12-2010 13:49,02-12-2010 13:49,353.19
13838,174,04-12-2011 11:00,14-08-2011 10:52,691.73
15332,35,05-12-2010 12:00,08-12-2010 14:43,1661.06
16565,3,10-12-2010 15:21,10-12-2010 15:21,173.7
13767,399,01-04-2011 16:18,28-06-2011 14:52,16945.71
12600,65,03-02-2011 09:58,28-04-2011 16:20,2581.04
12413,40,04-10-2011 09:00,17-04-2011 15:33,694.15
16567,35,07-01-2011 09:31,29-05-2011 13:57,865.6
16839,298,01-03-2011 14:42,31-07-2011 10:28,15357.78
13668,501,03-02-2011 13:53,29-11-2011 12:50,6216.07
12672,10,14-01-2011 09:20,14-01-2011 09:20,225.9
18223,299,04-09-2011 11:49,31-10-2011 09:48,6315.23
17690,258,01-12-2010 16:15,30-08-2011 09:36,4748.45
13551,4,24-01-2011 14:46,24-01-2011 14:46,91.8
15365,151,04-09-2011 15:37,28-01-2011 13:08,1330.45
17314,136,01-02-2011 10:15,31-01-2011 11:25,2514.76
12845,27,14-03-2011 10:55,22-02-2011 14:10,354.09
13777,219,01-12-2010 16:01,31-03-2011 15:54,25748.35
14165,25,09-03-2011 12:39,09-03-2011 12:39,122.54
13358,29,16-03-2011 11:52,16-03-2011 11:52,439.03
14155,6,18-03-2011 14:13,18-03-2011 14:13,118.75
16905,209,03-12-2010 10:43,24-03-2011 19:31,3085.48
13097,437,06-01-2011 09:40,25-03-2011 11:41,5893.32
13552,121,04-10-2011 15:19,28-03-2011 10:26,3539.53
13562,82,08-04-2011 12:42,21-07-2011 15:12,1799.33
13846,58,08-04-2011 12:09,15-11-2011 12:07,847.61
14163,52,10-07-2011 14:49,24-05-2011 15:06,2445.91
12769,32,15-04-2011 10:25,15-04-2011 10:25,1143.6
13735,208,15-11-2011 10:34,27-10-2011 14:22,2766.18
16019,165,07-01-2011 10:00,30-03-2011 12:34,3450.24
14145,12,04-07-2011 12:58,29-07-2011 15:12,3148.2
17970,31,12-05-2011 20:03,12-05-2011 20:03,582.59
17071,148,01-12-2011 09:06,31-03-2011 13:49,2385.48
17124,32,07-06-2011 14:02,07-06-2011 14:02,298.89
12358,19,08-12-2011 10:26,12-07-2011 10:04,1168.06
14292,108,02-03-2011 08:26,31-10-2011 09:51,4819.33
14044,209,03-02-2011 11:39,28-08-2011 14:39,652.82
13813,71,05-08-2011 12:49,31-10-2011 10:38,1353.41
12502,147,03-02-2011 10:41,16-03-2011 13:29,3723.87
12704,90,02-12-2011 13:15,26-08-2011 08:59,2220.84
15541,29,17-08-2011 14:58,17-08-2011 14:58,85.13
17865,389,01-07-2011 09:19,31-08-2011 08:56,10158.54
17593,215,06-12-2011 10:30,26-06-2011 13:45,3911.56
17965,329,01-03-2011 12:07,28-07-2011 15:04,2622.57
13634,188,06-11-2011 13:40,25-08-2011 13:46,1575.16
15272,63,13-10-2011 12:59,14-09-2011 16:36,721.94
17049,322,01-12-2011 08:43,18-11-2011 13:18,5594.78
17802,147,02-12-2010 13:44,18-09-2011 14:56,1251.84
14970,34,01-04-2011 13:33,27-01-2011 12:23,1592.06
16667,53,02-10-2011 15:26,28-02-2011 12:57,570.13
14819,13,06-10-2011 13:41,31-05-2011 13:50,272.07
16104,29,09-10-2011 10:23,09-10-2011 10:23,302.36
13212,143,09-10-2011 14:48,30-11-2011 15:12,780.58
18277,9,12-10-2011 15:22,25-01-2011 12:34,97.63
15545,81,03-12-2010 17:28,16-10-2011 13:24,292.72
15355,14,10-11-2011 13:44,17-10-2011 15:22,277.05
14179,165,18-10-2011 14:00,30-10-2011 12:07,719.78
17999,93,02-11-2011 15:56,08-12-2010 15:17,382.06
13599,264,01-03-2011 14:56,29-11-2011 09:15,5030.6
16804,60,14-03-2011 15:48,16-11-2011 16:43,536.99
12658,36,21-11-2011 10:22,21-11-2011 10:22,686.05
14954,85,27-11-2011 14:30,27-11-2011 14:30,336.17
13173,43,05-12-2011 15:51,07-12-2010 14:30,353.65
16010,86,03-04-2011 11:37,12-12-2010 12:18,407.5
13178,265,04-11-2011 09:24,29-07-2011 13:37,5725.47
12530,68,07-01-2011 10:04,23-08-2011 10:38,1623.63
15052,30,24-01-2011 15:52,24-01-2011 15:52,215.78
12744,229,04-04-2011 13:03,25-01-2011 13:26,9120.39
12458,38,28-02-2011 10:55,29-09-2011 15:25,947.4
18011,28,01-12-2010 17:35,01-12-2010 17:35,102.79
12967,33,03-12-2010 09:49,16-12-2010 19:10,1194.75
16899,125,02-12-2011 12:03,20-11-2011 14:31,1281.56
13313,78,04-01-2011 10:00,21-07-2011 18:19,1555.32
13764,208,06-01-2011 14:53,30-09-2011 12:03,1521.76
12553,196,01-12-2011 16:38,30-11-2011 11:39,3652.25
14088,590,02-06-2011 17:50,29-11-2011 16:16,50415.49
12993,27,11-08-2011 12:01,16-11-2011 15:49,414.76
16638,95,01-09-2011 17:14,31-03-2011 13:03,1676.47
13340,134,08-03-2011 11:39,28-07-2011 15:20,10736.48
16927,6,08-03-2011 13:21,16-08-2011 11:10,543.05
16620,9,06-12-2011 12:19,24-03-2011 10:37,178.96
16933,49,08-12-2011 11:42,18-04-2011 14:14,530.08
14692,69,13-02-2011 13:15,25-07-2011 15:08,582.05
12670,94,02-09-2011 09:51,29-11-2011 15:23,2986.15
17631,39,08-12-2011 09:47,25-07-2011 13:37,528.33
15891,62,27-04-2011 12:35,27-04-2011 12:35,524.52
17893,16,28-04-2011 13:50,28-04-2011 13:50,112.25
15907,249,06-12-2011 12:21,16-06-2011 12:45,967.45
12468,40,05-06-2011 11:36,27-01-2011 13:29,724.04
15537,24,29-06-2011 13:10,29-06-2011 13:10,110.92
12480,154,07-01-2011 15:27,19-07-2011 14:04,3281.63
16764,718,01-09-2011 16:46,31-07-2011 11:38,2758.25
16775,158,01-07-2011 15:39,29-11-2011 15:22,1695.66
12417,198,03-03-2011 14:12,31-10-2011 16:02,3578.8
16303,167,10-01-2011 14:16,31-08-2011 13:41,5305.83
15396,14,19-08-2011 10:56,19-08-2011 10:56,288.18
12526,71,06-09-2011 14:19,17-10-2011 09:37,1316.66
15605,67,01-04-2011 13:47,23-02-2011 10:46,1198.23
12680,52,09-12-2011 12:50,27-09-2011 12:53,862.81
17837,172,05-10-2011 15:18,29-06-2011 16:44,1560.53
16281,17,28-09-2011 14:57,28-09-2011 14:57,2062.06
12512,34,04-10-2011 14:53,04-10-2011 14:55,138.03
17735,690,02-11-2011 14:52,31-03-2011 16:41,13110.02
13810,36,11-11-2011 08:33,14-10-2011 13:36,899.51
16081,227,07-06-2011 13:31,25-03-2011 15:24,2806.9
16759,43,02-12-2011 12:42,29-11-2011 16:19,772.84
12689,72,04-08-2011 10:04,14-11-2011 08:31,1247.61
13890,114,01-12-2011 12:11,27-10-2011 11:11,1860.86
14034,92,05-07-2011 13:06,17-11-2011 14:02,512.02
15136,69,04-09-2011 16:05,17-11-2011 16:35,1282.45
17432,48,02-11-2011 17:30,21-11-2011 17:33,365.76
15123,106,02-12-2011 13:12,17-05-2011 14:57,2199.31
12490,245,02-11-2011 14:51,31-08-2011 12:33,5417.93
12615,105,03-11-2011 10:45,29-09-2011 10:23,2291.19
18179,90,01-04-2011 13:21,30-11-2011 16:23,1793.17
13615,24,25-01-2011 08:21,31-01-2011 11:29,399.99
13093,170,01-12-2010 15:00,25-02-2011 13:09,7741.47
15093,112,02-12-2010 18:25,25-02-2011 13:56,4410.14
12647,128,05-08-2011 13:49,24-05-2011 10:19,3669.92
14506,316,01-03-2011 12:46,30-06-2011 19:27,2012.17
13174,314,05-12-2010 16:24,27-01-2011 15:36,2817.03
17320,73,06-12-2010 15:38,31-08-2011 13:31,1200.62
14907,168,01-09-2011 16:41,16-11-2011 16:21,3478.85
15024,155,02-08-2011 13:09,30-11-2011 12:06,1661.33
16525,200,01-03-2011 15:01,29-06-2011 09:13,11895.57
15996,131,08-12-2010 15:59,27-06-2011 12:16,1044.78
15513,314,01-12-2010 11:22,30-10-2011 10:29,14520.08
15660,94,01-03-2011 13:45,27-07-2011 09:14,1552.01
14932,17,09-12-2010 11:48,09-12-2010 11:48,363.53
16520,157,06-06-2011 13:22,14-04-2011 14:14,1036.62
13000,31,10-12-2010 10:26,25-08-2011 10:43,534.85
16202,18,14-12-2010 10:43,14-12-2010 10:43,365.27
13295,11,02-12-2010 17:36,15-12-2010 11:21,197.95
15822,33,06-12-2011 14:50,15-12-2010 13:38,885.47
17189,61,15-12-2010 17:28,25-08-2011 19:39,384.4
16985,121,02-02-2011 11:16,30-01-2011 12:09,5461.62
16705,284,01-02-2011 13:26,31-10-2011 14:36,13946.13
14709,197,01-08-2011 14:57,29-09-2011 16:41,4911.14
15780,29,09-06-2011 12:01,17-12-2010 11:43,475.28
15464,157,05-01-2011 15:56,05-01-2011 15:56,1048.85
13491,86,02-02-2011 12:36,26-01-2011 10:30,1215.82
14040,241,06-09-2011 14:05,30-10-2011 12:42,3542.19
15291,109,01-04-2011 13:02,24-01-2011 13:13,4596.51
13993,125,06-10-2011 18:45,31-08-2011 12:31,3409.66
14978,216,13-01-2011 12:03,28-09-2011 13:07,1931.42
17018,16,18-01-2011 08:46,30-10-2011 11:42,920.1
14415,612,01-07-2011 17:02,28-10-2011 12:36,5811.56
16912,105,03-10-2011 12:31,28-07-2011 14:35,2528.67
15443,385,08-12-2011 10:40,27-11-2011 12:29,3212.16
17460,37,01-12-2010 16:24,28-04-2011 10:54,452.63
17082,81,06-11-2011 15:17,25-01-2011 14:36,2003.85
13113,280,03-05-2011 10:37,31-05-2011 11:09,10510
17786,72,15-09-2011 12:51,26-01-2011 14:35,278.74
14239,116,01-08-2011 10:09,29-09-2011 14:52,2323.5
15549,116,05-07-2011 12:47,28-01-2011 16:50,1655.76
14702,348,01-12-2011 19:33,31-10-2011 13:03,3250.64
12853,84,09-05-2011 11:24,31-01-2011 15:59,1881.7
16523,298,02-08-2011 17:15,30-09-2011 12:44,9295.67
13709,346,03-11-2011 11:29,31-08-2011 13:18,6249.11
16326,320,03-07-2011 10:28,30-01-2011 10:33,3085.96
17621,27,01-06-2011 15:19,31-01-2011 13:07,1336.1
15058,276,07-08-2011 10:43,31-01-2011 15:52,2124.99
13110,146,01-02-2011 15:24,27-03-2011 16:08,1452.87
13728,63,02-02-2011 12:09,30-03-2011 12:05,1016.14
15808,210,04-01-2011 16:41,13-12-2010 15:37,3724.77
14600,25,07-02-2011 09:48,07-02-2011 09:48,393.33
14733,216,07-12-2010 11:30,30-11-2011 14:54,9451.54
14744,28,03-03-2011 12:30,31-01-2011 15:37,1088.53
13750,24,07-01-2011 11:49,22-07-2011 14:39,1647.26
16556,207,04-10-2011 11:36,30-06-2011 12:14,3313.79
15321,106,21-02-2011 11:10,30-09-2011 09:40,2650.73
14289,47,01-12-2011 11:44,28-07-2011 10:24,911.26
17139,487,01-11-2011 09:56,25-03-2011 12:48,10585.57
15712,53,09-06-2011 15:48,30-11-2011 14:09,1072.36
14211,118,04-09-2011 10:51,28-02-2011 09:33,2208.3
14227,183,05-05-2011 17:46,28-02-2011 12:27,3315.71
12428,300,01-03-2011 09:33,30-03-2011 15:48,7877.2
12834,18,02-03-2011 09:49,02-03-2011 09:49,312.38
17374,28,03-03-2011 12:53,05-05-2011 09:05,495.77
17769,313,06-03-2011 12:20,27-11-2011 11:18,3960.63
17107,421,06-03-2011 15:17,25-09-2011 14:37,10380.43
14367,533,01-12-2011 13:19,29-03-2011 14:35,9167.82
14936,366,05-10-2011 08:50,30-11-2011 15:07,8117.42
17770,38,02-03-2011 13:35,25-05-2011 12:34,1143.27
14930,128,10-03-2011 14:42,23-08-2011 10:31,2372.86
17351,27,03-11-2011 18:45,23-06-2011 19:29,587.15
15493,299,04-04-2011 11:28,14-03-2011 14:28,1967.25
16214,44,01-04-2011 10:08,22-06-2011 11:30,1062.75
14110,157,03-05-2011 13:39,28-10-2011 11:33,5669.65
16626,184,02-10-2011 11:30,30-10-2011 13:30,4379.65
16023,101,18-03-2011 13:32,31-05-2011 14:19,719.81
14205,39,09-12-2010 13:38,29-11-2011 11:56,218.78
14223,61,05-07-2011 11:36,24-03-2011 10:13,975.23
15218,166,06-05-2011 10:36,29-11-2011 11:48,5756.89
14659,259,01-12-2011 12:17,28-01-2011 12:43,2456.53
14632,8,22-03-2011 08:49,22-03-2011 08:49,114.56
13475,86,01-06-2011 13:52,23-03-2011 09:43,1431.78
14758,71,18-05-2011 12:07,28-04-2011 15:26,1484.06
14127,44,02-02-2011 12:26,28-03-2011 12:25,709.71
15628,157,02-09-2011 12:52,29-03-2011 14:58,2865.64
17648,92,04-04-2011 10:29,31-05-2011 11:22,1789.55
17419,208,01-11-2011 08:53,28-11-2011 13:47,4200.97
15244,34,05-04-2011 15:12,05-10-2011 13:19,631.57
17054,84,08-04-2011 13:14,28-07-2011 12:36,1353.83
13508,12,10-04-2011 11:58,10-04-2011 11:58,110.97
13610,228,05-06-2011 13:44,27-11-2011 15:38,1115.43
12363,23,11-04-2011 13:29,22-08-2011 10:18,552
13484,8,12-04-2011 16:30,12-04-2011 16:30,313.8
13539,38,03-02-2011 15:23,15-09-2011 10:18,605.84
13952,138,06-05-2011 09:00,15-04-2011 09:27,3246.091
15535,78,09-12-2010 15:36,19-06-2011 16:02,459.9
16456,111,01-09-2011 13:50,28-08-2011 12:06,2158.37
14304,27,01-05-2011 11:50,11-02-2011 14:48,197.1
18178,99,03-02-2011 14:08,18-08-2011 06:34,1573.41
18241,105,01-09-2011 14:47,30-11-2011 12:10,2058.09
13642,66,08-05-2011 12:34,08-05-2011 12:34,354.8
13139,174,07-11-2011 11:30,28-09-2011 13:13,5055.79
16242,295,01-12-2011 15:12,27-06-2011 14:41,3598.26
13487,34,10-05-2011 16:19,21-12-2010 14:54,575.4
13769,143,02-11-2011 13:37,29-03-2011 10:51,2771.87
15125,140,02-08-2011 15:48,27-10-2011 19:00,11117.05
18102,433,02-09-2011 11:53,28-11-2011 12:55,256438.49
13976,10,17-05-2011 09:13,17-05-2011 09:13,357.98
17047,65,15-09-2011 13:27,18-05-2011 16:51,1100.9
15705,6,22-05-2011 15:37,22-05-2011 15:37,143.1
14009,44,18-05-2011 13:00,25-05-2011 15:47,685.93
12974,8,26-05-2011 09:33,26-05-2011 09:33,144.8
16624,48,20-09-2011 12:39,26-05-2011 14:20,810.57
15104,71,02-03-2011 14:16,27-05-2011 12:29,1002.54
18204,202,22-08-2011 09:10,31-05-2011 15:26,1979.3
13062,11,01-06-2011 15:12,01-06-2011 15:12,346.98
13437,167,01-09-2011 18:20,25-11-2011 14:00,3408.06
18248,49,06-06-2011 13:18,18-08-2011 06:14,783.02
12380,105,07-06-2011 09:49,24-10-2011 16:03,2720.56
13510,117,05-09-2011 14:11,25-10-2011 13:51,1785.16
16614,26,10-06-2011 11:36,10-06-2011 11:36,506.19
14823,70,12-06-2011 13:12,29-05-2011 14:03,321.43
13632,147,10-04-2011 15:07,28-10-2011 08:34,2117.02
13492,50,01-07-2011 08:55,26-07-2011 14:25,1269.84
12461,35,06-09-2011 16:57,08-07-2011 10:23,826.88
13827,93,13-10-2011 12:38,29-07-2011 11:45,412.05
17649,53,24-07-2011 15:53,28-07-2011 10:50,861.74
16628,119,02-08-2011 16:20,27-07-2011 09:59,2183.04
13458,394,01-09-2011 12:46,27-10-2011 10:15,9537.92
16873,289,01-06-2011 15:37,26-05-2011 10:43,7066.31
16466,148,06-11-2011 11:35,28-08-2011 13:08,1603.46
18143,61,15-08-2011 12:07,21-07-2011 10:44,1000.16
17450,351,01-12-2011 13:29,31-10-2011 10:45,187482.17
15743,88,02-11-2011 13:19,23-11-2011 17:19,784.46
16652,123,11-03-2011 13:13,31-08-2011 13:26,6654.26
16952,16,22-08-2011 12:58,22-08-2011 13:03,167.61
13249,23,07-09-2011 16:27,23-03-2011 15:26,711.41
13823,40,09-09-2011 10:42,21-11-2011 10:22,957.66
14508,57,11-09-2011 11:29,17-11-2011 19:48,276.42
14735,205,01-09-2011 16:45,29-07-2011 11:27,5807.69
12752,53,19-09-2011 13:32,19-09-2011 13:32,4366.78
15763,63,08-11-2011 09:44,27-09-2011 11:11,1048.67
14387,140,07-11-2011 12:29,26-09-2011 12:58,1770.56
17739,48,01-06-2011 11:45,29-09-2011 09:03,2786.05
15579,51,02-10-2011 12:45,30-01-2011 12:09,348.6
17425,43,10-10-2011 11:37,20-11-2011 15:30,759.17
15511,160,01-11-2011 15:55,28-11-2011 09:43,909.23
12631,31,13-10-2011 13:53,13-10-2011 13:53,640.5
13032,75,01-11-2011 09:56,18-10-2011 15:54,996.52
12572,62,01-12-2011 09:20,23-10-2011 09:42,1004.72
14607,114,03-11-2011 14:32,25-10-2011 12:22,11341.1
13871,338,04-02-2011 09:30,30-06-2011 10:19,6389.8
15659,11,27-10-2011 09:23,27-10-2011 09:23,306.45
12552,20,01-11-2011 10:02,31-10-2011 12:11,437.82
16825,28,01-11-2011 11:51,07-06-2011 09:44,775.18
18104,38,02-11-2011 14:07,02-11-2011 14:07,754.64
17084,162,04-11-2011 14:49,04-11-2011 14:54,2949.75
15571,57,06-11-2011 11:32,28-11-2011 10:02,650.43
16791,322,09-08-2011 13:22,21-03-2011 14:18,1706.28
12384,30,10-08-2011 11:23,21-09-2011 10:00,566.16
15411,100,07-08-2011 12:54,30-09-2011 14:07,1346.38
16720,27,13-11-2011 16:22,13-11-2011 16:22,155.24
14953,55,14-11-2011 14:59,14-11-2011 14:59,289.82
12883,42,11-09-2011 15:18,15-11-2011 09:32,703.47
12890,82,15-11-2011 17:26,15-11-2011 17:26,380.47
18225,286,03-12-2010 10:11,31-08-2011 12:24,5361.02
12349,73,21-11-2011 09:51,21-11-2011 09:51,1757.55
12839,316,05-07-2011 14:27,29-09-2011 12:39,5583.62
13844,20,28-11-2011 13:21,28-11-2011 13:21,361.62
16295,79,06-10-2011 10:45,30-11-2011 08:17,1328.55
13658,112,13-06-2011 17:21,30-11-2011 10:13,2421.47
